STATION,YEAR,MONTH,V1,F1,V2,F2,V3,F3,V4,F4,V5,F5,V6,F6,V7,F7,V8,F8,V9,F9,V10,F10,V11,F11,V12,F12,V13,F13,V14,F14,V15,F15,V16,F16,V17,F17,V18,F18,V19,F19,V20,F20,V21,F21,V22,F22,V23,F23,V24,F24,V25,F25,V26,F26,V27,F27,V28,F28,V29,F29,V30,F30,V31,F31
270165,1968,3,0,,0,,0,,0,,0,,0,,0,,11.9,,0,,17.7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,19.3,,1.9,,0,,0,,0,,0,,16.7,
270165,1968,4,0.6,,0,,0,,0,,0,,7.6,,0,,11.6,,0,,0,,36.9,,2.2,,21.3,,3.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3.6,,0,,13.4,,0,,16.1,,1.4,,0,,-999.9,M
270165,1968,5,0,,6.3,,1.5,,0,,0,,0,,0,,0,,0,,0,,2.6,,0,,0,,0,,11.3,,0,,0,,0,,0,,40.1,,109.2,,0,,0,,0,,9.6,,0,,0,,0,,0.8,,0,,0,
270165,1968,6,0.2,,0.8,,0,,0,,0,,0,,0,,0,,0,,0,,22.5,,0,,3.1,,16.4,,33.9,,12.2,,13,,0,,3.6,,0,,2.2,,0,,1.6,,0,,39.2,,4.4,,1.5,,0,,11.6,,27,,-999.9,M
270165,1968,7,0,,29.4,,0,,0,,24.2,,0,,0,,0,,8.4,,0,,3.8,,17.4,,4.3,,25,,4.3,,45.3,,20.7,,0,,25,,8.7,,16.3,,0,,12.1,,0,,3.2,,13.7,,0,,0.9,,30.3,,0,,4.7,
270165,1968,8,0,,0,,0,,12.4,,0.9,,6.6,,0,,4.1,,0,,1,,30.2,,3.2,,18,,0,,0,,15.4,,29.1,,55,,0.3,,6.6,,18.5,,0,,2.4,,17.7,,2.9,,39.6,,1.4,,0,,13.9,,42.9,,15.6,
270165,1968,9,0,,15,,1.4,,14.7,,0,,0,,34.5,,3.2,,0,,7.7,,9.9,,17.7,,0,,0.7,,29.3,,0,,1.8,,1.3,,0,,16.5,,0.8,,8.7,,0,,36.6,,0.2,,2.9,,1.1,,1.4,,0,,0,,-999.9,M
270165,1968,10,0,,0,,0.8,,0,,17.9,,0,,8.1,,0.7,,0,,0,,0,,10.3,,1.9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,1.6,,0,,0,,0,,0,
270165,1968,11,0,,3.9,,0.7,,1.3,,5.1,,0,,0,,0,,0,,0,,0,,4.6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1968,12,0,,0,,0,,0,,7.8,,2.4,,0,,0,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1969,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1969,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1969,3,0,,0,,0,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.6,,0,,0.1,,0.3,,0,,0,,0,,50.4,,0,
270165,1969,4,0,,3.6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.6,,17.3,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1969,5,0,,0,,0,,0,,0,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3.5,,40.7,,0,,0,,0,,3.8,,0.8,,32,,0,,0,,0,,0,,0,,0,,0,,0.6,
270165,1969,6,21.7,,0,,3.8,,39,,0,,0,,0,,0,,14.8,,1,,0,,0,,0,,10.9,,0,,0,,0,,0,,0,,24.7,,0.6,,0,,3,,0,,5,,0,,15.2,,0.6,,0,,25.4,,-999.9,M
270165,1969,7,10.8,,0,,0,,6.2,,38,,0,,0,,19.5,,0.7,,10.9,,16.3,,0,,38.3,,18.5,,0,,18.9,,10,,0,,1.3,,37.2,,0,,0,,34,,1.2,,40.7,,0.3,,11.6,,0,,2,,2.7,,0,
270165,1969,8,6.9,,16.2,,2.7,,0,,13.8,,0,,19,,11.3,,11.8,,34.4,,3.7,,31,,1,,2,,0.7,,0,,10.1,,9.7,,0,,9.7,,12.6,,0,,0.3,,3,,14.2,,0,,1.2,,0.8,,30.1,,13.7,,17.7,
270165,1969,9,0.5,,8.3,,34,,0.8,,0,,27.1,,13.5,,0.8,,6.7,,13.5,,11.1,,13.3,,0,,0,,0,,0.7,,0,,3.6,,1.2,,1.3,,0,,0,,7.1,,0,,0,,0,,2.4,,0,,9.4,,12.4,,-999.9,M
270165,1969,10,0,,0,,0,,24,,1.6,,3.2,,0,,3,,0,,0,,0,,0,,25.4,,0,,19,,0,,1,,21.3,,0,,1.5,,13.5,,0.7,,1.3,,4,,3.2,,0,,0,,0,,0,,0,,0,
270165,1969,11,0,,0,,18.8,,4.3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1969,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1970,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1970,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1970,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,19.3,,10.7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1970,4,0,,0,,0,,32.2,,0,,0,,0,,0,,0,,7.9,,0,,0,,0,,0,,0,,0,,1.4,,1.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1970,5,15.3,,0,,0,,0,,0,,0,,23.4,,0,,19.8,,0,,0,,0,,0,,0,,0,,0.4,,0,,0,,24.7,,0,,19.7,,9.4,,2,,5.5,,0,,3.1,,5.1,,0.4,,0,,10.3,,0,
270165,1970,6,0,,0,,0,,0,,0,,18.6,,0.1,,60.4,,0.3,,0,,21.8,,0,,0,,26.4,,0,,0,,7.3,,0,,3.1,,0,,0,,1.3,,0,,34.3,,2.8,,0,,9.4,,10.4,,0,,42.9,,-999.9,M
270165,1970,7,0,,16.7,,2.3,,2.2,,3.6,,0,,1.1,,0.4,,27.5,,5.2,,44.2,,1.4,,0,,0,,5.5,,0,,9.7,,0,,9.8,,7.2,,8.8,,2,,0,,37.5,,0,,19,,0.7,,3.7,,21.2,,14.5,,31.3,
270165,1970,8,0.1,,102.8,,5.5,,1.8,,1.1,,39.6,,0,,0,,0,,12.8,,0.9,,0,,27.7,,12.7,,10.9,,0,,0,,1.2,,12.6,,11,,0,,0,,2.1,,30.5,,5.2,,12.2,,13.9,,0,,15.9,,12.7,,14.7,
270165,1970,9,5.5,,19.7,,11,,0.1,,0,,23.6,,0,,0,,0.9,,0,,7.7,,3,,0,,16,,9.4,,0,,13.7,,11.1,,47.8,,61.8,,0.5,,0.6,,14.9,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1970,10,0,,0,,6.4,,6.3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,,0,,0,,2.5,,0,,0,,0,,0,,0,,0,,0,,0,,9.8,,0,,0,,0,,0,,0,
270165,1970,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1970,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1971,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1971,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1971,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.5,,0,,0,,0,,0,,0,,0.4,,0,,0,,0,,5.5,,0,
270165,1971,4,0.6,,0,,0,,0,,0,,0,,0,,0,,16.4,,0,,0,,0,,0,,0,,0,,0,,0,,7.3,,0,,0,,0,,0,,1.1,,0,,0,,0,,0,,5.1,,0.2,,0,,-999.9,M
270165,1971,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2.4,,0,,0,,0,,1.1,,3.8,,0,,3.5,,0,,18.7,,0,,3.8,,0,,0,,0,,3,,0.7,,0,,0,,0,,0,
270165,1971,6,0,,0,,68.7,,0,,0,,0.5,,0.2,,0,,0,,0,,0,,0,,2.9,,0,,0.8,,0,,0,,13,,0,,1,,16.7,,10,,4.7,,0.9,,1.9,,0,,0,,0,,3.9,,0.4,,-999.9,M
270165,1971,7,7.5,,0,,0,,0,,9.8,,0.8,,0,,0,,4,,19.3,,2.1,,0,,0,,1.4,,0,,7.6,,0,,10.7,,0,,0,,29.4,,9.3,,0,,17,,10.1,,1.7,,21.8,,0,,34.9,,0,,0.6,
270165,1971,8,3,,7.1,,6.9,,16.7,,0,,0,,3.7,,9.3,,18.2,,2,,2.7,,0,,32.3,,0.2,,0.7,,0.8,,28.5,,110.8,,4,,6.1,,4.3,,2.7,,12.6,,12.3,,11.3,,33.6,,0,,0,,1.6,,0.5,,1.2,
270165,1971,9,0,,11.9,,33,,1.7,,0,,0,,7.4,,1.6,,10.7,,0,,11.7,,0,,1.3,,0,,3.6,,0,,0,,0,,0,,0,,9.5,,0.1,,6.9,,0,,0,,0,,0,,0,,1.3,,0,,-999.9,M
270165,1971,10,0,,0,,0,,0,,3.3,,0,,0,,0,,0,,1,,0,,3.8,,0,,0,,1.8,,2.1,,0,,0,,0,,0,,9.9,,0,,0,,5.8,,0,,0,,0,,0,,0,,0,,0,
270165,1971,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,13.5,,0,,0,,0,,0,,0,,13.2,,0,,3.6,,0,,0,,0,,-999.9,M
270165,1971,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.6,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1972,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1972,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M
270165,1972,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.1,,0,,0,,3,,0.7,
270165,1972,4,0,,0,,0,,0,,14,,0,,0,,0,,0,,69.8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.8,,0,,0,,0,,0,,0,,0,,7.7,,0,,0,,0,,-999.9,M
270165,1972,5,4.2,,7.3,,0,,4.3,,0,,0,,9.3,,2.7,,0,,0,,0,,0,,0,,0,,0,,6.8,,0,,6,,2.6,,0,,0,,11.3,,0,,0,,0,,22.2,,0,,0.4,,5.1,,19.7,,29.8,
270165,1972,6,0,,0,,22,,2,,13.9,,0,,0,,0,,0,,0,,12.6,,0.5,,0,,0,,0,,0,,0,,0,,0,,24.3,,0,,5.8,,0,,0,,0,,0,,12,,22,,0,,22.4,,-999.9,M
270165,1972,7,0,,15.7,,0,,0,,0,,0,,0.5,,0.1,,1.3,,0,,2.6,,0,,0.4,,17.4,,1.2,,3.2,,0.4,,19.9,,0,,0,,10.4,,0,,13.3,,0,,7.5,,0,,41.6,,11.1,,0.7,,0,,47.2,
270165,1972,8,25,,0,,0,,0,,0.4,,7.5,,0,,2.2,,10,,0,,18.7,,0,,0,,2.4,,0,,12.9,,0,,0.4,,0,,25.1,,0,,20.2,,2.4,,5.4,,0,,5.2,,0,,7.2,,0,,2.7,,2.5,
270165,1972,9,26.5,,0,,0,,0,,40.2,,1,,0.1,,0,,0.2,,18.2,,34.4,,27.3,,3.5,,0,,0,,10.4,,18.1,,0,,27.2,,0,,0,,11.8,,0,,0,,1.7,,0,,12.9,,0,,0,,0,,-999.9,M
270165,1972,10,6.6,,4.2,,1.1,,0,,0,,0,,0,,0,,4,,0,,0,,0,,0,,8.6,,0.1,,0,,0,,10.9,,32.1,,0,,0,,0,,0,,0,,0,,5.7,,0,,0,,0,,0,,0,
270165,1972,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1972,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1973,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1973,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1973,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,
270165,1973,4,7.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,0,,27.7,,19.6,,0,,0,,0,,0,,0.6,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1973,5,0,,0,,0,,0,,0,,0,,0,,2,,0,,11.4,,0,,0,,0,,0,,0,,0,,0.3,,27.3,,0,,0,,24.5,,2.4,,0,,0,,4.8,,0,,0,,0,,0,,0,,16.8,
270165,1973,6,0,,0,,0,,0,,0,,4.1,,0,,0,,0,,0,,7.5,,0,,1.2,,0,,0,,8.7,,0,,0,,0,,0,,2.3,,0.2,,0,,2.7,,0.2,,0,,1.6,,0,,0.5,,0,,-999.9,M
270165,1973,7,15.3,,5.1,,0,,0,,3.4,,0,,0,,0,,5.2,,0.1,,0.1,,0,,0.1,,0,,1.5,,0,,0,,0,,2.4,,32.9,,0,,8,,17.5,,51,,22.8,,0,,32.2,,0.9,,0,,0,,3.8,
270165,1973,8,25.1,,0.3,,0,,28.1,,0,,37.3,,6.8,,0,,9,,1.5,,5.4,,15.1,,13.4,,0.4,,21.4,,0,,34.1,,40.1,,0.5,,7.7,,0.6,,22.4,,8.5,,13.5,,0.6,,5.1,,27.4,,0,,0,,0,,0,
270165,1973,9,0.9,,0,,0,,0,,0,,0,,0.5,,0,,0,,5.7,,0.2,,0,,1.5,,0,,11.9,,0,,0,,5.8,,0,,0,,0,,0,,7.8,,26,,0,,0,,0,,9,,0,,0,,-999.9,M
270165,1973,10,0,,0,,2.9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.8,,0,,0,,0,,0,,0,,0,,0,,0.4,,0.5,,0,,0,,0,
270165,1973,11,0,,4.7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1973,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6.7,,0,,0,,0,,0,,0,,0,,0,
270165,1974,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1974,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1974,3,0,,0,,0.5,,0.1,,0,,0,,0,,0,,0.2,,14.3,,0,,0,,14.8,,0.1,,0,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1974,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4.7,,0,,2.6,,0,,0,,0,,14.9,,1.4,,2.9,,0,,0,,-999.9,M
270165,1974,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,26,,2.8,,0.5,,0,,0,,0,,0.6,,0,,0,,0,,0,,0,,0,,0,,2.9,,0,
270165,1974,6,3.9,,0,,0,,12.9,,0,,18.1,,1.7,,0,,0,,0,,5.5,,3.6,,8.6,,0,,11.4,,0.8,,22.3,,0,,0,,0,,0,,19.2,,0,,0,,0,,5.5,,17.8,,0,,24.3,,0,,-999.9,M
270165,1974,7,0,,1.1,,0,,30.2,,14.1,,0,,5.4,,21.7,,0,,0,,0,,41.2,,0.2,,0,,14,,0,,14.8,,6.8,,1.7,,18.5,,0,,0,,19.3,,0,,0,,0,,74.7,,18.3,,10.1,,3.4,,2.5,
270165,1974,8,4.8,,6.3,,0.1,,4.2,,0,,0,,0,,0,,0,,3.7,,0,,1.3,,3.7,,0,,6.1,,74.5,,24.5,,1.6,,6.4,,1.7,,7.4,,4.4,,4.5,,95,,8.6,,0.2,,0,,29.6,,0.2,,11.5,,1.7,
270165,1974,9,0,,3.2,,0.2,,0.2,,0,,28.9,,4.1,,0,,7.3,,0,,0,,0.2,,0,,13.8,,0.6,,0,,10.4,,58.2,,3.4,,0,,0,,10.8,,0,,0,,0,,0,,4.6,,0.3,,8.3,,0,,-999.9,M
270165,1974,10,15.3,,13.5,,0,,0,,0,,9.5,,0,,0,,1.1,,16.5,,3,,0,,0,,0,,0,,1.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1974,11,0,,0,,0,,0,,12.3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1974,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1975,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1975,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1975,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3.7,,0,,1.8,,0,,0.4,,2.1,,0,,0,,0,,0,,0,,0,
270165,1975,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,6.4,,0.7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15.5,,24.7,,-999.9,M
270165,1975,5,0.8,,0,,0,,0,,0,,17.9,,19.2,,0,,3,,0,,11.5,,0.2,,0,,0,,4.6,,0,,31.8,,0,,0,,0,,2.5,,0,,0,,0,,0,,0,,3.9,,10.8,,0,,0,,0,
270165,1975,6,0,,0,,0,,25,,0,,1.5,,13.5,,0.4,,26.2,,0,,0.5,,0.3,,0,,0,,18.8,,6.9,,42.3,,0,,0,,11.1,,0,,0,,12.1,,0,,0,,0,,9.7,,0,,0,,0,,-999.9,M
270165,1975,7,0,,9.7,,13.2,,20.7,,0,,0,,18,,4.9,,0,,11.8,,0,,8.7,,18.7,,0,,0,,6.8,,0,,0,,1,,0.3,,0,,10.5,,8.4,,33.3,,6.4,,0,,15.3,,3.5,,3.8,,20.4,,32.9,
270165,1975,8,0,,0,,0,,7.1,,2.6,,5.5,,12.1,,4.5,,0.4,,0,,0,,0,,36.5,,0,,36.9,,0,,19.8,,3.2,,0,,2.9,,0.9,,0.3,,0,,21.8,,0.4,,3.1,,0,,0,,10.2,,9.2,,18.4,
270165,1975,9,16.2,,0,,20.1,,39.5,,2.1,,27.6,,1.1,,62.4,,2.6,,1.7,,10.8,,0,,0.7,,0,,0.2,,41.9,,18.2,,3.8,,0,,0,,6.5,,22.5,,28,,2.1,,0,,22.5,,3.7,,0,,6.3,,0,,-999.9,M
270165,1975,10,0,,15,,0,,2.4,,11.6,,1.4,,0,,0,,0.4,,0,,0,,0,,13.2,,1.5,,8.5,,0,,9.2,,0.6,,19.7,,0,,1.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1975,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,19.9,,11.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1975,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1976,1,0,,0,,0,,2.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1976,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M
270165,1976,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.1,,0.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1976,4,0,,0,,0,,0,,0,,0,,0,,0,,1.5,,9.7,,20,,0,,0,,0,,0,,0,,14.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.6,,0,,0,,0,,-999.9,M
270165,1976,5,0,,0,,0,,8.6,,0,,4.6,,13.2,,0,,0,,0,,0,,24.3,,0.8,,5.2,,3.7,,0,,0,,0,,8.1,,0,,2.2,,0,,0,,0,,0.3,,7.5,,0,,1.9,,0,,12.3,,11,
270165,1976,6,2.5,,0,,26.8,,0,,0.2,,0,,0,,0,,0,,0,,0,,15.6,,0.1,,11,,0,,5.2,,1.2,,0.8,,1.2,,2,,0,,0,,0,,0,,0,,0,,10.1,,0,,0,,18.8,,-999.9,M
270165,1976,7,2,,11.5,,0,,19.6,,0,,0,,24.2,,0,,0,,0,,0,,0.8,,42.6,,0.3,,13.5,,0,,34,,16.7,,0,,26.5,,0.8,,25.6,,0,,40.5,,66.5,,10.7,,6.8,,1.7,,0,,0,,23.9,
270165,1976,8,0,,0.4,,0,,16.7,,0,,18.8,,9,,17,,6.7,,58.7,,0,,50,,0,,5.9,,1.9,,53.2,,3.8,,18,,2.8,,30.8,,0.5,,11.2,,39.7,,0,,9.7,,0,,0,,0,,22.4,,0,,0,
270165,1976,9,0.2,,0.7,,0,,0,,0,,0,,25,,9,,8.1,,21.5,,0,,2.6,,27.2,,35.1,,0,,12.5,,3.4,,0,,0,,10.5,,0.1,,0,,0.9,,15.2,,22.5,,0,,22,,0,,1,,0,,-999.9,M
270165,1976,10,0,,3.2,,12.8,,15,,0,,17.7,,0,,0,,2.4,,0.2,,0,,0,,0,,74,,0,,0,,0,,1.3,,0,,0.8,,11,,2,,36.1,,37.1,,1.7,,1.5,,12.5,,17.6,,32.9,,32.8,,2.8,
270165,1976,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2.1,,0,,6.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1976,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1977,1,0,,0,,0,,0,,0.4,,16.2,,2.7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1977,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1977,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1977,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7.4,,0,,0,,0,,0,,0,,5.2,,2,,0.2,,0,,0,,0,,0,,0,,0,,0,,4,,0,,0,,0,,-999.9,M
