STATION,YEAR,MONTH,V1,F1,V2,F2,V3,F3,V4,F4,V5,F5,V6,F6,V7,F7,V8,F8,V9,F9,V10,F10,V11,F11,V12,F12,V13,F13,V14,F14,V15,F15,V16,F16,V17,F17,V18,F18,V19,F19,V20,F20,V21,F21,V22,F22,V23,F23,V24,F24,V25,F25,V26,F26,V27,F27,V28,F28,V29,F29,V30,F30,V31,F31
270165,1977,5,7.5,,0,,1.7,,3.9,,0,,0,,0,,0,,0,,1.8,,0,,0,,0,,0,,0,,0,,0,,0,,47,,0,,12.2,,0,,0,,0,,18.9,,0.2,,0,,0,,4.8,,0,,13.6,
270165,1977,6,0,,0,,0,,0,,0,,0,,43,,0,,14.5,,0,,0,,24.4,,0,,3,,0,,0,,0,,0,,1.6,,0,,0,,8,,0,,0,,51.1,,0,,0,,0,,11.8,,0,,-999.9,M
270165,1977,7,43.2,,0,,1.7,,0,,0,,0,,32.4,,4.3,,0,,0,,0,,20.2,,18.8,,0,,0,,0,,0,,0,,5,,16,,2.3,,0.3,,54.6,,0,,2.3,,7.9,,0,,0,,0,,46.4,,0,
270165,1977,8,0,,0,,0,,0,,0,,0,,29.8,,45.1,,0,,2.8,,0,,2.6,,2.7,,0,,4.5,,0,,18,,17,,15.2,,0,,2.1,,0.8,,9.4,,0,,0,,116.8,,11,,1.5,,1.1,,4.7,,0.9,
270165,1977,9,12,,16,,0.1,,20.2,,22,,0,,18.2,,0.8,,0.7,,2.4,,3.6,,9.2,,5.6,,17.6,,10,,5.3,,7,,0,,0.7,,0,,35.4,,0,,6.9,,3,,1.9,,0,,33.5,,0,,9.2,,0.5,,-999.9,M
270165,1977,10,20,,0,,0,,0,,12.8,,0,,1.5,,0,,0,,0,,0,,0,,0,,0,,18.6,,22,,0,,7.5,,0,,0,,0,,36.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1977,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1977,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1978,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1978,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1978,3,0,,0,,0,,0,,0,,0,,17.5,,0,,0,,0,,0,,0,,0,,0,,23.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,
270165,1978,4,0,,0,,36.4,,0,,0,,9.4,,0,,0,,0.2,,0,,0,,0,,0,,0,,0,,40.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,18.6,,4.4,,2.9,,12.3,,0,,-999.9,M
270165,1978,5,1.8,,0,,0,,16.9,,0.2,,0,,0,,0,,67.6,,0,,0,,0,,32.9,,0,,0,,7,,0,,0,,0.8,,0,,6.1,,20.4,,0,,0,,0,,0.5,,0,,0,,0,,6.7,,0,
270165,1978,6,0,,1.2,,0,,19.1,,0,,0,,0,,0,,3.5,,16.5,,0,,3.2,,0,,18.7,,0,,5.9,,10.5,,0.5,,27,,2.9,,2.2,,0.2,,9.7,,12.3,,0,,7.8,,0,,0,,0,,5.8,,-999.9,M
270165,1978,7,0,,0,,2.5,,0,,0,,0,,21,,0,,0,,16.2,,2,,12.1,,0,,7.3,,20.2,,2.7,,0,,20,,0,,0,,0,,46.2,,14.6,,0,,0.4,,10,,0.8,,10.4,,0.5,,0.4,,10.9,
270165,1978,8,0,,0.3,,3.5,,3.5,,8.1,,21.5,,11.3,,6.2,,0,,0.6,,7.9,,3.9,,13,,0,,0.4,,0,,10.7,,19,,0,,30.8,,0,,20,,0.6,,0,,8.4,,36.3,,20,,14,,0.8,,13.7,,31,
270165,1978,9,14.8,,15.8,,0,,0,,0,,0,,17.5,,3,,2.9,,0,,28.2,,0.1,,11.7,,0,,0.7,,3.9,,3.4,,0,,0,,7.2,,0.2,,0,,21.6,,11.4,,0,,19,,0,,0,,0,,0,,-999.9,M
270165,1978,10,7.6,,0,,0,,0,,0,,0,,0,,11.1,,0,,0,,0,,0,,0,,0,,0,,0,,74.8,,0,,16.3,,12.9,,5.8,,5,,0,,0,,0,,0,,0,,0,,6.9,,15,,0,
270165,1978,11,0,,0.6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1978,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1979,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1979,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1979,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.9,,0,,0,,0,,0,,3.8,,0.3,,0,,0,,0,,0,,0,,0,,0,,1.1,,0,,0,,0,,0.5,,0,,0,
270165,1979,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.5,,0,,0,,0,,0,,0,,3.4,,0,,0,,0,,0,,0,,0,,0,,0,,0.5,,1.2,,0,,0,,0,,0,,-999.9,M
270165,1979,5,0,,0,,14.7,,0,,0,,7.2,,0,,13.5,,0.9,,6.4,,0,,0,,0,,0,,0.2,,0,,0,,0,,0,,0,,1.3,,8.6,,17,,3.7,,0,,17.2,,10.8,,0,,3.6,,1.8,,12.4,
270165,1979,6,0,,12.4,,2.4,,0,,19,,0,,0,,0,,0,,24.2,,0,,31.3,,0,,0,,0,,12.3,,0,,16,,0,,16.4,,1.5,,2.3,,0,,1.1,,6.3,,0,,14.2,,18.7,,0.8,,1.9,,-999.9,M
270165,1979,7,0,,0,,37.2,,8.8,,0,,5.3,,0,,0,,5.2,,15.9,,0,,0,,0,,4.2,,0,,0,,11.2,,1.5,,20.4,,16,,12.3,,8.3,,26,,6.5,,14.7,,15,,0,,26.7,,0,,0,,15.1,
270165,1979,8,0,,0.4,,1.1,,6.8,,4.2,,6.5,,0.7,,16.1,,0.7,,0,,0.3,,32,,17,,0,,0,,20,,0,,34.1,,6.5,,0,,78.3,,20.2,,2.8,,0.3,,4.3,,33.5,,0,,0.3,,9.6,,0,,0,
270165,1979,9,22.3,,0,,0,,31.6,,10.1,,21.1,,1.5,,7.1,,0,,10.3,,19,,0,,47,,10,,0,,0,,0,,1.7,,0,,0.3,,0,,16.2,,1,,14.9,,3.3,,0,,0,,6.4,,2.2,,9,,-999.9,M
270165,1979,10,8.1,,38.9,,10.1,,0,,0,,0,,0,,0,,0,,0,,27.8,,0.5,,0.8,,2.5,,0,,0,,0,,1.5,,0,,0,,0,,0.3,,0,,11.9,,2.7,,0,,2.6,,0,,0,,0.7,,0,
270165,1979,11,0,,0,,0,,45.7,,1.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1979,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1980,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1980,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,-999.9,M,-999.9,M
270165,1980,3,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1980,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.5,,0,,0,,0,,4.5,,0,,0,,0,,0,,0.6,,0,,0,,0,,0,,-999.9,M
270165,1980,5,0,,0,,0,,0,,0,,0,,0.4,,0,,0,,0,,0,,0,,0,,2.5,,0,,6.9,,0,,0,,16.3,,3,,0,,63.1,,0,,0,,45.4,,0.4,,10.2,,2.1,,0,,0,,0,
270165,1980,6,0,,25.1,,0,,80.3,,0,,0,,1.9,,0,,17.9,,0,,0,,0,,4.1,,0,,0,,20.7,,3.5,,0.5,,0,,0,,0,,0,,0,,3.2,,5.3,,0,,0,,0,,0,,0,,-999.9,M
270165,1980,7,0,,0,,10.4,,0,,1.8,,2.8,,0,,1.3,,0,,28.4,,0,,0,,0,,5.8,,1.5,,0,,17.4,,0,,0,,23,,5.9,,0,,0,,31.4,,0.7,,7.9,,0,,21.7,,0,,30.6,,0,
270165,1980,8,47.8,,1.5,,39,,3.8,,7.2,,77.7,,12.8,,44.7,,11,,0.3,,9.6,,0,,0,,1.4,,0,,22.6,,9.1,,0,,0,,0,,21.2,,11.4,,0,,0,,5.5,,0,,0,,5.4,,17,,20.7,,0,
270165,1980,9,27.5,,1.7,,9,,0,,42.5,,5,,22.4,,10.4,,10.6,,4.8,,0,,11.2,,0,,0,,10.2,,0,,0,,0,,0,,0,,29.2,,0,,0,,2.3,,0,,0,,18.5,,0,,0,,0,,-999.9,M
270165,1980,10,0,,0,,0,,0,,16,,7.8,,0,,0,,0,,0,,0,,0,,0,,0,,0.9,,4,,3.3,,0,,0,,0,,0,,0,,11.3,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1980,11,0,,0,,0,,0,,0,,0,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,3.3,,0,,0,,0,,0,,0,,2.9,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1980,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1981,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1981,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1981,3,0,,0,,0,,0,,0,,0.9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3.5,,0,,0,,0,
270165,1981,4,0,,0,,0,,0,,0,,1.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,33.4,,2.3,,0,,0,,0,,0,,0,,15,,0,,0,,0,,3.2,,0,,0,,-999.9,M
270165,1981,5,0,,0,,2,,0,,0,,0,,9.1,,0,,43.4,,0,,0,,0,,1.2,,0,,0,T,6.2,,0,,5.2,,10.6,,0,,0,,0,,0,,0,,1.8,,0,,18.7,,0,,0,,10.5,,0,
270165,1981,6,0,,0,,1.8,,0,,0,,0,,13.4,,0,,0,,20.6,,0,,0.3,,0,,0,,0,,0,,55.8,,0,,2.1,,2,,0,,0,,23.9,,0,,0,,0,,0,,0,,26.7,,4.6,,-999.9,M
270165,1981,7,0,,35.8,,0,,0,,30.3,,1.8,,5.8,,0,,0,,62.4,,0,,0,,26.2,,0,,0.6,,0,,40,,0,,0,,19.1,,0,,0,,0,,21.7,,28.7,,0,,0,,2.5,,0,,44.3,,0.4,
270165,1981,8,30.7,,8.5,,11.1,,0,,3.7,,16.7,,0,,0,,46.8,,31.4,,0,,0,,9.3,,0,,0,,0,,3.7,,0.4,,30.9,,0.3,,0,,24.9,,0,,22.1,,1.8,,0,,74.4,,0,,5.9,,31.9,,2.9,
270165,1981,9,11,,0,,1.2,,8.4,,3.4,,0,,17.2,,0,,8.5,,0,,0,,0,,5.7,,31.7,,0,,0,,11.3,,2.8,,0,,0,,15.1,,0,,6.1,,0,,0,,0,,13.9,,0,,6.9,,0,,-999.9,M
270165,1981,10,0,,0,,0,,0,,0,,3.1,,0,,0,,0,,9.6,,0,,0,,6,,24,,0,,0,,0,,0,,0,,0,,1.1,,0.6,,0,,0,,0,,0,,30.2,,0,,0,,0,,0,
270165,1981,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1981,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1982,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1982,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1982,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,13.3,,0,,0,,3,,0,,0,,0,,0,,0,,30.4,,0,,0.8,,0.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1982,4,0.5,,0,,0,,0,,0,,0.2,,0,,0,,0,,0,,0,,0,,6.4,,0,,6.5,,0,,5.5,,0,,0,,23.8,,6.1,,3.3,,0,,2.2,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1982,5,0,,0,,34.9,,0,,0,,0,,0,,0,,0,,0,,3.9,,0,,0,,0,,0.3,,3.9,,2.6,,0,,0,,0,,0,,0,,0,,21.2,,0,,5.3,,3.6,,0,,15.6,,0.5,,0,
270165,1982,6,0,,0,,7,,39.6,,7.1,,2.9,,0,,0,,20.2,,0,,0,,7.6,,0,,0,,0,,0,,6.1,,0,,0,,12.7,,0,,6.3,,0,,1.8,,0,,0,,0,,8.4,,0,,0,,-999.9,M
270165,1982,7,0,,5,,0,,0,,0,,23.3,,0,,0,,0,,29.1,,15.3,,16,,0,,12.5,,0,,0,,41,,0,,17.3,,0,,5.3,,0.2,,0,,21.9,,0,,0,,32,,0,,1,,43.9,,0,
270165,1982,8,0,,0,,47,,1,,16.9,,1,,0,,17.5,,0,,8.2,,2.5,,0,,43.4,,0,,0,,9.8,,0,,20.1,,0,,0,,0.3,,5.5,,0,,13.2,,0,,8.2,,19,,0.8,,0,,0,,0,
270165,1982,9,40.1,,27.3,,13.7,,9.9,,12.5,,0,,16.7,,0,,0.6,,11.7,,24.9,,0.5,,0,,5.2,,0,,0,,0,,5.3,,0,,3,,0,,0,,6.4,,0,,5.3,,6.8,,0,,0,,2.7,,0,,-999.9,M
270165,1982,10,0,,2.3,,0,,0,,0,,0,,0,,1.7,,25.8,,0,,0,,23.6,,0,,0,,0,,1.5,,0,,0,,0,,1.3,,0,,0,,0,,0,,0,,0,,0,,0.3,,0,,0,,0,
270165,1982,11,0,,4.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1982,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1983,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1983,2,0,,0,,0,,0,,0,,0,,0,,5.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1983,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1983,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7.8,,0,,0,,0,,19.6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1983,5,0.5,,0,,0,,0,,0,,0,,0,,0,,4.1,,0,,1.3,,0.9,,0,,23.1,,0,,0,,0,,0,,0,,8.7,,0,,0,,0,,0,,0,,0,,0,,14.5,,0,,8,,0,
270165,1983,6,15.1,,0,,1.2,,0,,0,,15.9,,0,,0.6,,0,,0,,9.2,,0,,0,,0,,12,,0,,0,,0,,25.8,,0,,1.2,,5.9,,0,,0,,5,,0,,0,,0,,11.9,,0,,-999.9,M
270165,1983,7,0,,0,,13.4,,0,,3.4,,0,,4.6,,14.7,,0,,2.3,,16,,6.4,,0,,2.2,,0,,0,,26.5,,0,,0,,0,,11.5,,0,,0,,2.6,,0,,0,,9.5,,0,,1.2,,41.4,,0,
270165,1983,8,0,,1.5,,0,,0,,0,,0,,21.2,,0.6,,4,,0,,22,,4,,0,,7.8,,0,,0,,0,,0,,3.5,,26.1,,0,,9.9,,0,,0,,0,,0,,0,,3.6,,32,,0,,11.1,
270165,1983,9,6.5,,0,,0,,0,,27.1,,0,,17.6,,1.8,,21.7,,0,,1.2,,0,,9.7,,0,,6.1,,44.2,,24.1,,0,,0,,0,,0,,10.4,,0,,0,,14.3,,0,,0,,10.1,,1.4,,0,,-999.9,M
270165,1983,10,0,,0,,11.2,,0,,2.3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,22.7,,15.2,,0,,0,,0,,0,,0,,0,,0,
270165,1983,11,0,,0,,0,,0,,6.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1983,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1984,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1984,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M
270165,1984,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,8.4,,0.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1984,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,8.8,,0.7,,0,,0,,0,,2.3,,0,,0,,5.2,,0,,0,,0,,0,,0,,2.4,,0,,0,,0,,2.2,,0,,0,,-999.9,M
270165,1984,5,3.6,,0,,0,,0,,4.5,,0,,0,,30.9,,10.7,,0,,1,,0,,0,,0,,0,,6.7,,0,,0,,14.4,,0,,0,,1.2,,0,,2.4,,0,,0,,3.8,,20.1,,0,,0,,22.9,
270165,1984,6,0,,0,,0,,0,,0,,5.5,,14.2,,0,,0,,0,,3.8,,0,,21.1,,0,,0,,4.2,,0,,10.2,,18.4,,0.5,,3,,0,,29.8,,0,,4.8,,2.3,,4.8,,0,,0,,0,,-999.9,M
270165,1984,7,0,,0,,1.8,,3.4,,10.9,,13,,10.3,,0,,1,,0,,0,,0,,0,,23.4,,0,,4.9,,0,,0,,0,,0,,17.5,,0,,0,,41,,6.4,,0.8,,17.5,,0,,18.5,,0.6,,0.3,
270165,1984,8,29.9,,0,,0,,0,,0.3,,1.6,,21.9,,0,,19.6,,0,,20.5,,1.6,,0,,0,,3.1,,0,,0,,0,,9,,0,,0,,1,,12.5,,40.8,,0,,60.1,,1.2,,0,,0,,4,,16.3,
270165,1984,9,4.3,,0,,0.4,,0,,3,,0,,12.8,,0,,1.8,,0,,3.2,,48.7,,18.4,,27.1,,0,,0,,18.3,,1.7,,0,,0,,1.9,,6.4,,0,,0,,0,,0,,16.9,,0,,0.8,,2.7,,-999.9,M
270165,1984,10,6.8,,2.3,,17.6,,3.1,,1,,2.3,,0.9,,0,,3.1,,0,,0,,0,,0,,4.7,,0,,0,,0,,0,,0,,17.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1984,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1984,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1985,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1985,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1985,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,11.4,,4.6,,3.1,,0,,0,,0,,0,,0,,0,,0,,0,,5.7,,0,,0,,0,,0,
270165,1985,4,0,,0,,0,,0,,0,,1.6,,0,,0,,0,,0,,0,,10.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2.8,,0,,0,,4.2,,0.5,,0,,3.5,,-999.9,M
270165,1985,5,0,,0,,0,,3.4,,0,,0,,0,,0,,0,,0,,0,,0,,0.8,,0,,0,,0,,0,,7.6,,0,,0,,0,,9,,0,,0,,0,,0,,0,,2.8,,0,,2.8,,0,
270165,1985,6,1.6,,0,,0,,0,,35.6,,3.9,,26.8,,0,,0,,0,,8.7,,0,,5.1,,0,,11.8,,0,,0,,0,,0,,23.7,,0,,0,,0,,0,,18.4,,0,,0.2,,20.9,,0,,0,,-999.9,M
270165,1985,7,45.3,,0,,48.6,,8.2,,0,,15,,0.2,,18.1,,0,,0,,24.1,,0,,0,,24.1,,0,,0,,0,,0,,58,,35.7,,8.9,,0,,17.8,,20.2,,0,,13.8,,0,,0,,10.7,,0,,0.5,
270165,1985,8,31.5,,72.8,,4.4,,0,,0,,0,,38.8,,0,,14.7,,0.2,,0,,31.3,,0,,0,,0,,4.3,,11,,0,,0,,0,,0.6,,0,,0,,0,,30.7,,19.4,,0,,0,,0,,8.5,,0,
270165,1985,9,0,,10.6,,14,,36.3,,0,,0,,19,,0,,9.3,,0.3,,0.1,,0.5,,5,,0,,0,,14.8,,1.3,,3.8,,10.4,,0,,0,,0,,10.3,,0,,0,,0,,0,,1.4,,0,,0,,-999.9,M
270165,1985,10,0,,0,,2,,2.4,,0,,0,,0,,0,,40,,0,,8.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4.4,,0,
270165,1985,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1985,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1986,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1986,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,13.7,,4,,-999.9,M,-999.9,M,-999.9,M
270165,1986,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1986,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,79.8,,0,,0,,0,,0,,0,,0,,16.1,,0.2,,0,,0,,8.6,,0,,0,,0,,0,,1.2,,0,,0,,0,,0,,-999.9,M
270165,1986,5,0,,0,,6,,0,,0,,0,,0,,0,,0,,0,,16.2,,0,,0,,0,,0,,5.4,,0,,37.2,,0.8,,0,,0,,0,,1.6,,0,,0,,0,,31.8,,5.8,,0,,0,,60.4,
270165,1986,6,15.6,,0,,0,,21.9,,0.2,,0,,0,,0,,0.1,,0,,0,,0,,10.3,,5.1,,0,,6.3,,0,,0,,14,,0,,0,,0,,0,,0,,18.6,,0,,0,,0,,3.9,,4.7,,-999.9,M
270165,1986,7,0,,0,,37.6,,0,,0,,1.7,,10.5,,0,,1.5,,0.6,,0,,17.5,,4,,0,,6,,0,,1.9,,0,,0,,5.7,,0,,4.9,,0,,49.1,,7.1,,1.6,,55.3,,2.6,,0,,0,,0,
270165,1986,8,20,,1.1,,0,,0,,46.2,,77.5,,9.4,,0,,0,,17,,0,,8.1,,2.8,,14.1,,0,,0,,3.8,,0.1,,10,,15.1,,2.9,,11.6,,0,,1.7,,20.5,,28.2,,0,,31.6,,0,,0,,1.4,
