STATION,YEAR,MONTH,V1,F1,V2,F2,V3,F3,V4,F4,V5,F5,V6,F6,V7,F7,V8,F8,V9,F9,V10,F10,V11,F11,V12,F12,V13,F13,V14,F14,V15,F15,V16,F16,V17,F17,V18,F18,V19,F19,V20,F20,V21,F21,V22,F22,V23,F23,V24,F24,V25,F25,V26,F26,V27,F27,V28,F28,V29,F29,V30,F30,V31,F31
270165,1986,9,8.5,,14.8,,3.1,,0,,16.1,,1.5,,0,,29.8,,1.6,,0,,0,,2.9,,20.9,,0,,7.5,,6.1,,23.4,,2.1,,36.7,,0,,0.4,,0,,0,,0,,3.5,,0,,0,,19.9,,0,,4.7,,-999.9,M
270165,1986,10,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1986,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1986,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1987,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1987,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,16.6,,2.4,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1987,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2.2,,0,,0,,0,,0,,0,,0,,0,,0.9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1987,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1987,5,6.9,,0,,0,,0,T,0,T,0,T,5.5,,0,,8.2,,0,T,0,T,0,,0,T,0,,0,T,0,,0,T,0,T,0,,0,,17,,0,,0,,0.2,,0.7,,21.9,,13,,0,,0,T,0,,0,
270165,1987,6,0,,27.1,,0,,28.1,,3.9,,31.3,,0.3,,0,T,0,,0,,34.9,,0,,0,,16.7,,0,,0,,25,,0,,0,,0,,0,,0,,5.2,,0,,6.9,,0,,21.1,,0,,0.5,,0,,-999.9,M
270165,1987,7,0,,23.3,,4.3,,0,,0,,0,,0,T,0,,0,,0,,14.9,,0.6,,6.8,,0,,8.6,,0,,12.8,,10.9,,0,T,0,,2.5,,0,,0,,30.8,,0,,29.4,,2.3,,7,,0,,0,,20.3,
270165,1987,8,0.1,,2.2,,4.1,,0.1,,14.8,,0,,27.9,,0,,0,,39.1,,5,,0,,0,,37.9,,15.9,,0,,15.8,,0,,0,T,0,,18.2,,3.6,,0,,0,,14.8,,1.3,,0,,27.3,,12,,4,,0,
270165,1987,9,0,T,0,,9,,0,,0,T,0.7,,0,,0,T,14.5,,14.3,,0,,0,,0,,1.6,,0,,4.8,,0,,0,,0,,0,T,7.2,,54.1,,4.6,,0,,0,,0,,33.3,,0,,7.8,,45.1,,-999.9,M
270165,1987,10,10.9,,20.6,,0,,0,,0,,0,,9.2,,3,,0,,0.2,,0,,0.6,,0,,0,,0,T,0,,0,,0,,0,T,0,,0.8,,0,,0,,0,,0,T,0.1,,0,,0,,0,,0,,0,
270165,1987,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1987,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1988,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1988,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M
270165,1988,3,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.9,,0,,0,,0,,0,,0,,2.4,,0,,0,,0,,0,,0,,0.2,,0.1,,0,,0,,0,
270165,1988,4,0,,0,,0,,0,,0,,0,,0,,0,,8.2,,0.3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,11.6,,0.5,,0,,0,,0,,59.8,,0,,0.3,,6.5,,0,,-999.9,M
270165,1988,5,0,,0,,0,,0,,1.1,,0,,0,,0,,0,,0,,0,,0,,7.9,,0,,0,,0,,0,,1.6,,0,,9.2,,0,,0,,1.7,,11.8,,0,,0,,22.1,,0,,0,,0,,12.7,
270165,1988,6,2.1,,0,,0,,2.5,,0,,0,,0,,22.3,,14.5,,9,,0,,0,,0,,9.5,,0,,0,,1.7,,20.3,,0.6,,5.8,,0,,21,,15.1,,0,,11.8,,0,,6.2,,0,,0,,15.3,,-999.9,M
270165,1988,7,0,,7.1,,1,,0,,8,,0.6,,0,,0,,26.1,,5.3,,5.6,,3,,11.9,,0,,0,,0,,2.9,,21.7,,5.3,,0,,3.3,,0,,0,,87.1,,9.5,,0,,2.5,,6.1,,38.7,,2.3,,0.5,
270165,1988,8,4.1,,10.1,,0,,0,,8,,6.6,,21.5,,0,,0,,0,,5.8,,0.2,,23.8,,17.4,,0,,5.6,,0.3,,7.2,,8.1,,10.9,,56.5,,0.5,,15.3,,0,,0.4,,3.6,,3.6,,16.4,,2.7,,1,,0.6,
270165,1988,9,0.1,,0.8,,0.1,,11.4,,5.6,,0,,0,,13.7,,8.2,,0.9,,0,,0,,12.7,,7,,0.5,,6.9,,13.8,,0,,0,,0.1,,0,,0,,0,,2.3,,15.7,,7.1,,0,,0.8,,0,,0,,-999.9,M
270165,1988,10,1.8,,48.1,,24.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4.1,,0,,0,,0,,0,
270165,1988,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1988,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1989,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1989,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1989,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.9,
270165,1989,4,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.4,,7.3,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1989,5,0,,0,,0,,0,,2.3,,4.6,,0,,0,,0,,4.1,,0,,1.6,,0,,0,,0,,0,,0.1,,0,,9.3,,11.7,,1.3,,0.1,,0,,0,,0,,0,,6.3,,2.5,,0,,0,,0,
270165,1989,6,30.5,,6.6,,2.3,,0,,6.8,,0,,3.5,,0,,0,,0,,0,,0,,11.3,,0,,3.6,,15,,0.3,,0,,8.3,,0,,34.2,,26.3,,0,,23.1,,0,,0.4,,1.1,,0.6,,0,,11.3,,-999.9,M
270165,1989,7,24.9,,0,,0,,0,,17.4,,30.4,,0,,0,,7.6,,0,,39.8,,1.3,,8.6,,3.2,,0,,0,,0,,0.2,,0.3,,3.3,,0,,38.1,,1.4,,0.6,,13.6,,0,,3,,0,,0,,3.3,,0,
270165,1989,8,28.9,,11.3,,0,,47.3,,0,,6.2,,0.5,,11.9,,42.3,,37,,0,,0.5,,1,,31.9,,1.7,,2.2,,0,,0,,31.4,,5,,7.2,,2.3,,4.9,,16.1,,3.1,,0.1,,0.3,,16.3,,0,,0.3,,4.9,
270165,1989,9,0,,13.2,,0.5,,8.7,,0,,26.2,,7.9,,2.6,,0,,31.6,,0.2,,25.5,,7.8,,4,,0.3,,0,,14.4,,3,,0,,9,,0,,0,,1,,0.1,,0,,0,,1.2,,0,,2.7,,0,,-999.9,M
270165,1989,10,0,,0,,4.6,,0,,0,,0,,2.9,,25,,0,,2.7,,0,,0,,0,,0,,0,,23.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1989,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1989,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1990,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1990,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1990,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1990,4,0,,0,,0,,0,,0,,0.7,,0.5,,0,,0,,0,,0,,0,,0,,0,,0,,22.9,,0,,0,,0,,0,,0,,0,,3.2,,0,,0,,0,,0,,9.8,,0,,0,,-999.9,M
270165,1990,5,0,,0,,0,,0,,0,,32.3,,0,,0,,0,,0,,0,,11.6,,0,,0,,0,,0,,0,,17.9,,4.6,,0,,0,,0.2,,11.9,,13,,0,,0,,0,,0,,0,,29.1,,15.4,
270165,1990,6,12.5,,0.1,,0,,0,,3.8,,0.4,,0,,24.8,,0,,0,,0,,39.4,,0,,0,,0,,19.1,,0,,20.7,,0,,0,,0,,0.1,,0,,23.3,,0,,0,,40.6,,0,,2.3,,0,,-999.9,M
270165,1990,7,0,,0,,0.7,,0,,37,,0,,0,,0.2,,0.9,,23.6,,0,,7.1,,10.7,,1,,1.1,,24.4,,0,,1.3,,0,,8.8,,0,,0.6,,0,,0,,14.6,,0,,11.6,,0,,16.1,,0,,2.5,
270165,1990,8,18.3,,7,,13.4,,0,,18.4,,0.5,,20.5,,0,,29.4,,3.3,,0,,0,,2.5,,18.3,,0,,1.9,,0,,0,,0.2,,0.1,,7.7,,5,,0.4,,0,,2.8,,0,,2.9,,13.5,,1.6,,3.9,,14,
270165,1990,9,14.7,,0,,0,,0,,13.6,,10.6,,14.7,,1.3,,14,,0,,16,,2.1,,18.7,,29.2,,1.7,,15.1,,0,,3.5,,8.2,,0,,0,,0,,7.1,,17.5,,23.7,,14.3,,0,,0,,0,,0,,-999.9,M
270165,1990,10,0,,0,,2.8,,0,,0,,14.5,,0,,0,,0,,0,,0,,4.6,,0,,0,,1,,0,,0,,0.1,,0,,0,,0,,0.8,,0,,19.2,,0,,0,,0,,0,,0,,0,,0,
270165,1990,11,0,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1990,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1991,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.4,,3.6,,0,,0,,6.7,,0,,0,,0,,0,,2.5,,9.9,,0,,0,,0,,1.1,,0,,0,,3.3,,0,
270165,1991,5,0,,0,,0,,0.6,,0,,1.1,,0,,4,,0,,0,,0.2,,0,,0,,0,,1.9,,22.2,,0,,0,,0,,2.9,,18,,0.4,,0.3,,0,,0,,30.4,,0.4,,0,,24.9,,0.2,,11.4,
270165,1991,6,9.1,,1.1,,17.8,,0,,0,,0,,5.1,,0,,0,,0,,0.9,,47,,0,,0,,24.2,,0,,0,,0,,0,,3.6,,0,,2.7,,2.7,,0,,0,,1.6,,30,,0,,0,,21.7,,-999.9,
270165,1991,7,0,,9.2,,49.2,,0,,0,,0,,0.3,,11.9,,0,,7.8,,0,,0,,0,,0,,13.3,,0,,1.7,,21.7,,0,,14.5,,23.6,,0,,27.8,,0,,35.6,,24.3,,0,,0,,9.8,,0.4,,0,
270165,1991,8,0,,0,,44.4,,10.4,,14.8,,13,,3.3,,13.2,,0.3,,16.2,,18.1,,0,,0,,6.8,,0.9,,0,,0,,20.1,,5.2,,8.7,,13.1,,6,,45.7,,8,,0,,45,,2,,6.5,,62.8,,0,,28.6,
270165,1991,9,0,,24.6,,0,,6.6,,0,,29,,8.5,,0,,0,,10.4,,31.9,,0,,0,,0,,0,,23.2,,0,,2.3,,0,,15.5,,0,,0,,6.7,,17.5,,0,,13.4,,0,,0,,0,,0,,-999.9,
270165,1991,10,0.1,,0,,39,,1.4,,18.4,,28.6,,3.5,,6,,0,,0,,0,,0,,6.8,,1.3,,3.5,,0,,5.6,,33.8,,0,,0,,0.3,,0,,0,,9.8,,0,,0,,0,,0,,0,,0,,0,
270165,1994,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1994,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,28.1,,0.8,,8.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1994,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0.8,
270165,1994,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.9,,0,,0,,0,,0,,0,,6,,0,,0,,0,,8.8,,0,,0,,0,,0,,0,,12.5,,0,,0,,0,,0,,-999.9,M
270165,1994,5,0,,0,,0,,0,,16.9,,2.5,,3,,0,,0,,0,,3.5,,0,,0,,0,,0,,0,,2.3,,0.8,,0.2,,18.8,,0,,0,,0,,18.3,,0,,0,,1.8,,6.4,,2,,10.4,,0,
270165,1994,6,2.1,,0,,0,,1.1,,35.7,,0,,19.6,,0,,0,,0,,0,,0,,0,,0,,0,,20.7,,0,,12,,0,,0,,4,,0,,1.8,,0,,20.1,,29.9,,0,,4.3,,0,,11.2,,-999.9,M
270165,1994,7,0.8,,0,,0,,22.2,,0,,0,,4,,0.3,,4.6,,25.9,,11.1,,0.2,,12.3,,0,,0,,26.2,,0,,7.5,,0,,6.2,,19.8,,8.5,,13.2,,22.4,,0.8,,14.7,,1.3,,0,,3.5,,4.8,,0,
270165,1994,8,0,,0,,0,,0,,42.9,,9.1,,0,,0.2,,18.9,,1,,13.1,,0,,0,,32.4,,4,,0.3,,7,,0,,0,,22.6,,3.3,,0,,53.3,,21.8,,0.3,,4.2,,7.6,,0,,0,,2.7,,0.9,
270165,1994,9,0,,0.3,,3.3,,0,,0,,2.1,,7,,49.6,,2.2,,0,,6,,21.7,,3,,5.1,,11.5,,1,,27.5,,49.5,,10.3,,16.3,,3,,37.2,,13.8,,41.9,,0,,0,,1.7,,0,,6.3,,6.4,,-999.9,M
270165,1994,10,0,,6.9,,7,,5,,0.7,,0,,15.2,,0.8,,5.6,,0,,0,,0,,0.4,,0,,5.1,,2.7,,13.8,,69.7,,2.6,,0.9,,5.6,,1.2,,0,,0,,0,,0,,2.1,,0.5,,2.4,,11.7,,3.4,
270165,1993,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1993,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.4,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,1993,3,0,,13.7,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2.3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1993,4,0,,0,,4.8,,0,,0,,0,,0,,0,,24.6,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,,21.4,,0,,0,,1.2,,0,,0,,0.1,,0.8,,1.6,,0,,12.9,,0,,-999.9,M
270165,1993,5,0,,0,,6.5,,0,,0,,0,,0,,0,,0,,0,,0,,4.4,,0,,4.4,,0,,5.8,,0,,7.8,,0,,0,,4.6,,0,,0,,0,,0,,0,,0,,0,,0,,27.7,,6,
270165,1993,6,4.8,,7.7,,0,,0,,0,,1.8,,0,,7.1,,0,,0,,0,,0,,0,,0,,1.3,,0,,0,,1.9,,9.7,,0,,0.9,,0.2,,0,,18.2,,0,,32.3,,0,,10,,0,,5.6,,-999.9,M
270165,1993,7,0,,0.7,,3.9,,0,,0,,14.9,,3.7,,36,,5.8,,0,,2.8,,0,,14.9,,18.3,,0,,1.3,,15.4,,0,,72.7,,0,,0,,36.1,,2.8,,15,,0,,12.6,,0,,0.3,,10.9,,16.6,,0,
270165,1993,8,2.5,,0,,20.3,,0,,0.9,,0,,0,,1.4,,0,,28.2,,0,,0,,40.4,,2,,0,,26.2,,9.4,,32.2,,9.3,,33.2,,6.1,,11.6,,3.8,,0.3,,21.2,,0.5,,0,,13.4,,0,,0,,0,
270165,1993,9,9.7,,27.4,,0,,0,,0,,22.6,,3.9,,0.3,,1.2,,26.3,,17.1,,0,,27.7,,13.7,,42.6,,12.6,,16.3,,0,,10.5,,0,,0.3,,0,,0.2,,5.8,,0,,54.8,,0,,0,,0,,0,,-999.9,M
270165,1993,10,0,,0,,2.3,,0,,0,,11.6,,6,,0,,5.6,,0,,0,,0,,1.6,,0,,0,,0,,0,,4.1,,0,,0,,0,,0,,0,,0.4,,0,,0,,0,,0,,0,,0,,0,
270165,1993,11,0,,0,,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1993,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1995,5,0,,10.3,,8.9,,1.7,,0,,49.2,,0,,0,,1.9,,10.7,,50.1,,0.7,,3.2,,0,,0,,0,,0.9,,6.6,,8.1,,0,,0,,0,,0,,21.8,,2.3,,0,,0,,0,,0,,0,,0,
270165,1995,6,0,,0,,0,,6.4,,11.5,,4,,13.3,,6,,0,,0,,0,,1.9,,22.9,,0,,2.7,,0,,2.9,,0,,0,,21.9,,0,,23.6,,9.4,,0,,9.4,,0,,0,,0,,0,,23.3,,-999.9,
270165,1995,7,0,,0,,0,,0,,0,,0,,5.1,,0,,0,,19.4,,0,,0,,26.3,,0,,0,,0,,8.2,,0,,1.2,,16.1,,0,,2.6,,0,,0,,0,,9.4,,0.7,,2.8,,6.1,,5.9,,0.5,
270165,1995,8,16.6,,0,,0.6,,7.9,,35.9,,15.7,,0,,24.8,,0,,0,,3.3,,2.4,,0,,6.4,,25.9,,0,,14.3,,0,,1.5,,0.8,,32.5,,6,,0,,0,,0,,1.9,,7.7,,0,,12.9,,10.7,,0,
270165,1995,9,0.6,,1.2,,8,,0,,0,,0,,45.6,,0,,0,,0.9,,0,,2.2,,0,,0.2,,2.2,,0,,8.4,,0,,0,,6.1,,0,,32.3,,46.1,,2,,0,,0,,0,,0,,22.8,,0,,-999.9,
270165,1995,10,14.3,,0.8,,0,,0,,6,,5.3,,2.8,,0,,33.7,,15.9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1992,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
270165,1992,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M
270165,1992,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1992,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.5,,0,,0,,1,,0,,0,,0,,0,,13.3,,0,,0,,2.2,,-999.9,M
270165,1992,5,0,,6.4,,2.2,,0.3,,3.7,,0,,23.7,,0,,0,,0,,0,,0,,0,,0,,8.3,,18.6,,16.2,,72.6,,0,,0,,0,,0.1,,2.6,,0,,11.3,,0.1,,0,,8,,13,,7,,0,
270165,1992,6,13.5,,0,,4.2,,0,,1,,0,,2.6,,0.3,,1,,0,,0.9,,6.9,,22.8,,1.2,,0,,0,,0,,7,,0,,1.5,,0,,0,,0,,50.7,,0,,0.3,,0,,0,,0,,24.8,,-999.9,M
270165,1992,7,0,,60.3,,34.4,,0,,0,,0,,0,,19.9,,32.3,,0,,8.6,,23.8,,0.3,,3.9,,47.2,,0,,0,,2.8,,6.9,,0,,1.3,,0,,1.2,,16,,33.1,,7,,0.1,,0,,0,,1.7,,13.2,
270165,1992,8,0,,0,,1.6,,0,,0.6,,5.4,,25.1,,43.5,,5.1,,50.8,,23.6,,2,,21.3,,0,,0,,2.9,,68.5,,0,,0,,0,,9.5,,0,,119.6,,18.8,,18.8,,29.1,,28.9,,0,,1.9,,0,,16.3,
270165,1992,9,0,,0,,14.6,,0,,15.1,,7.8,,1.5,,0,,1.3,,0,,0,,0,,36.6,,0,,1.8,,6,,7.2,,0,,4.7,,0.2,,1,,0.9,,1.5,,0,,0,,5.3,,10.2,,3.5,,2.2,,0,,-999.9,M
270165,1992,10,0,,0,,0,,3.3,,18.8,,0.5,,9.2,,0,,0,,0,,1.7,,1.4,,1.7,,0.5,,0,,4.2,,0,,5.5,,0,,0,,0,,16.1,,0.6,,36.1,,0,,0,,0,,0,,0,,0,,0,
270165,1992,11,0.2,,0,,0,,0,,0,,0,,0,,2,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,1992,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1996,5,0,,0,,0,,0,,0,,0,,0,,8.3,,0,,8.2,,0,,0,,2.9,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,0,,34.5,,4.6,,0,,0,,0,,0,
270165,1996,6,0,,0,,0,,3.7,,27.2,,0,,0,,0,,19.8,,0,,0,,0,,0,,0,,0,,0,,0,,34.6,,0.4,,0,,0.3,,0,,10.5,,0,,19.3,,0,,0,,0,,0,,37.8,,-999.9,
270165,1996,7,15.9,,0,,0,,0,,0,,6.1,,0.2,,0,,3,,10.9,,0,,1.4,,0,,21.2,,0,,0,,0,,0,,5,,0,,0,,0,,8.4,,16.1,,0.7,,15.9,,0,,0.2,,78.5,,0,,2.3,
270165,1996,8,0,,0,,13.9,,6,,0,,35.5,,24.2,,0,,0,,0,,1.4,,11.4,,8.4,,18.2,,0,,22.6,,13.9,,9.8,,0,,0,,3.3,,0,,0,,3.3,,2.2,,0,,0,,0.3,,0,,1.3,,0,
270165,1996,9,12.1,,0,,8.3,,0,,44.4,,16.2,,0,,15.8,,0,,0,,0,,1.6,,0.3,,16.1,,0,,0,,8.6,,0,,0,,15.7,,4.6,,0,,1.1,,2.9,,14.6,,0.2,,0,,0,,21.8,,0,,-999.9,
270165,1996,10,0,,1.6,,0,,0,,7.3,,0,,0,,12.6,,0,,0,,0,,16.7,,0,,4,,0,,0,,0,,0,,0,,0,,0,,7,,0,,0,,0,,0,,0,,16.7,,0,,0,,0,
270165,1991,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1991,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10.8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1991,3,0,,0,,0,,0,,0,,0,,0.3,,29.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1991,11,0.9,,0,,0,,0,,25,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1991,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1994,11,0,,2.3,,0.8,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
