STATION,YEAR,MONTH,V1,F1,V2,F2,V3,F3,V4,F4,V5,F5,V6,F6,V7,F7,V8,F8,V9,F9,V10,F10,V11,F11,V12,F12,V13,F13,V14,F14,V15,F15,V16,F16,V17,F17,V18,F18,V19,F19,V20,F20,V21,F21,V22,F22,V23,F23,V24,F24,V25,F25,V26,F26,V27,F27,V28,F28,V29,F29,V30,F30,V31,F31
270165,1994,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1995,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1995,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1995,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,13.1,,0,,0,,0.5,,0,,0,,4,,0,,0,,0,,0,,0,,17.1,
270165,1995,4,0,,0,,0,,0,,0.7,,2.8,,0,,0,,0,,5.1,,1.3,,0,,0,,0,,4.7,,0,,0,,0,,0,,3.7,,0,,0,,0,,6.6,,0,,2.2,,0.8,,0,,0,,0,,0,
270165,1995,11,0,,0,,0,,0,,0.9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,
270165,1995,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1996,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1996,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,,-999.9,
270165,1996,3,0,,0,,0,,0,,0,,0.8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,11.3,,0,,0,,0,,0,,0,,0,
270165,1996,4,0,,0,,0,,6.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.2,,0,,0,,15.7,,0,,0,,0,,16.8,,0,,0,,0,,0,,0,,3.2,,0,,0,,0,,-999.9,
270165,1996,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,
270165,1996,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1997,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,22.4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1997,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,,-999.9,,-999.9,
270165,1997,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.9,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1997,4,0,,0,,0,,0,,0.7,,0,,0,,0,,36.2,,0,,2.3,,0,,0,,0,,0,,0,,1.9,,0,,1.7,,10.3,,0,,75.1,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,
270165,1997,5,0,,0,,0,,0,,3.8,,10.1,,21.1,,0,,3.5,,0,,0,,0,,0,,3.3,,49.6,,0,,0,,0,,0,,1.6,,1.1,,0,,0,,1,,0,,32.4,,10.4,,0,,0,,0,,23.5,
270165,1997,6,0.3,,0,,0,,22.7,,1.7,,14.4,,5.4,,13.6,,15.7,,0.5,,33.4,,2.8,,10.5,,22.5,,10.8,,0,,24.7,,0,,0,,0,,22.4,,0,,26.7,,1.8,,0,,0,,9.7,,6.3,,0,,0,,-999.9,
270165,1997,7,0,,10.5,,0,,0,,0,,0,,0,,1.5,,1.8,,2,,0,,0,,0,,23.9,,0,,5.1,,0,,0,,13.1,,15.5,,0,,0,,7.3,,16.1,,0,,0,,0,,0,,9.1,,1.7,,17.3,
270165,1997,8,0.2,,0,,0,,0,,33.1,,0,,0,,0,,16.3,,12.8,,3.2,,7.9,,2.5,,3.1,,9.2,,2.5,,0,,1.6,,30.4,,0.3,,0,,12.4,,0,,2.8,,5.2,,2.9,,0.5,,0,,10.3,,2.3,,0,
270165,1997,9,6.9,,1.9,,2.1,,12.5,,20.5,,0.3,,11.5,,0,,22.2,,18.6,,14.6,,0,,0,,17.5,,16.4,,5.6,,5.4,,4,,0,,0,,9.1,,0,,0,,0,,13.7,,2,,17.5,,0,,4.3,,0,,-999.9,
270165,1998,4,0,,0,,0,,0,,0,,0,,0,,0,,3.8,,0,,0,,0,,0,,0,,4.4,,1.2,,0,,0,,10.1,,0,,2.6,,0,,0,,0,,0,,0,,0,,0,,0,,5.4,,-999.9,
270165,1998,5,0,,0,,4.9,,4,,0,,0,,0,,0,,0,,0,,0,,0,,1.6,,4.2,,0,,25.2,,54.2,,0,,0,,0,,0,,0,,4.5,,0,,0,,0,,0,,43.2,,0,,0,,0,
270165,1998,6,22.7,,29.5,,0,,0,,0,,14.9,,0.4,,7.9,,29.3,,0.6,,0,,4.8,,0,,0,,0,,7.8,,0,,0,,0,,0,,1.5,,0,,0,,0,,0,,0,,0,,0,,4.9,,4.2,,-999.9,
270165,1998,7,6.7,,12.3,,0,,0,,34.4,,0,,9.2,,2.3,,10.7,,0,,4.8,,0,,0,,0,,38,,12.7,,0,,49.6,,0.9,,0,,66.9,,7.7,,0.4,,11.4,,0,,47.2,,0,,5.6,,0,,0,,27.9,
270165,1998,8,33.6,,0.4,,45.9,,15.9,,0,,0.4,,0,,6.4,,0,,13.8,,28.7,,5.8,,2.9,,30.2,,17.7,,33.6,,0,,13.6,,0,,48.4,,13.1,,0,,7.7,,0.2,,59.2,,2.7,,0,,0,,33.1,,0,,5.5,
270165,1998,9,4.7,,30.7,,3.5,,0,,20.6,,14,,42,,1.4,,0,,2.4,,40,,1.6,,0,,31,,2.3,,2,,0,,45.5,,0.3,,21.9,,3.3,,1.7,,7.8,,0.1,,0,,14.6,,3.3,,3.7,,0,,8.1,,-999.9,
270165,1998,10,5.9,,0,,7,,2.1,,0,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,14.1,,0,,0,,4.7,,0,,0,,1.5,,7.3,,0,,0,,0,,0,,0,,0,
270165,1997,10,7.1,,10.4,,0,,12.8,,0.1,,15.9,,0,,0,,0,,0,,0,,0,,0.3,,0,,0,,0,,0,,3.1,,0,,0,,0,,0,,0,,0.6,,0,,0,,0,,0,,2.9,,0,,0,
270165,1997,11,0,,0,,0,,0,,0,,0,,0,,0,,0.3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,
270165,1997,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1998,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1998,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,,-999.9,,-999.9,
270165,1998,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1998,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,
270165,1998,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1999,5,0,,0,,2.1,,23.2,,0,,0,,0,,1.2,,0,,0,,0,,0,,18.1,,1.1,,0,,0,,0,,14.4,,0,,0,,0,,0,,0,,0,,0,,0,,2.1,,0,,0,,0,,0,
270165,1999,6,0.4,,0,,0,,0,,0,,3.4,,2.1,,5.4,,0,,0,,34,,0,,0.4,,1.3,,0,,0,,15.5,,27.7,,0,,0,,0,,16.7,,0,,5.5,,0,,18.9,,0,,9.2,,0,,24.6,,-999.9,
270165,1999,7,7.1,,0,,3.1,,0,,0,,8.8,,2.7,,0.9,,0,,14.2,,0.2,,27.7,,6.3,,11.7,,0,,0,,4.9,,0,,0,,20,,0,,11.6,,0,,32.1,,7.1,,16.2,,24.9,,26,,2.7,,4.8,,2.7,
270165,1999,8,52.2,,0.1,,0,,15.7,,3.9,,0,,46.2,,4.2,,0,,66.3,,16.5,,0.8,,5.5,,19.6,,2.1,,12.7,,4.7,,6.3,,8.6,,0,,16.5,,18.9,,0.1,,0,,10.3,,14.2,,0,,0,,0,,2.5,,0.1,
270165,1999,9,2.6,,0.8,,9.4,,1.8,,1.6,,0,,22.5,,5.6,,0.4,,7.9,,0,,8.6,,0,,22.1,,2.3,,4.5,,19.5,,0,,0.2,,7.4,,0.4,,1,,1.9,,0,,18.7,,4.1,,0.4,,0,,0,,0,,-999.9,
270165,1999,10,6,,0,,2,,1.8,,0,,21.5,,11.3,,0,,2.5,,0,,0,,0,,0,,1,,10.2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,,0,,0,,0.2,,17.4,,0,
270165,1999,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1999,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,,-999.9,,-999.9,
270165,1999,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,,0.2,,0.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,1999,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.4,,11.7,,0,,1.6,,0,,0,,0,,9.3,,0,,0,,0,,0,,0,,12.1,,17.2,,0,,0,,-999.9,
270165,1999,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,53.2,,4.9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,
270165,1999,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2000,5,0.1,,0,,0.3,,0,,0,,11.8,,0,,22.8,,0,,0,,0,,15.4,,0,,0,,0,,0,,1.4,,0.1,,6.5,,0,,24.2,,0,,0,,17.3,,0,,14.1,,0,,2.9,,0,,0,,13.4,
270165,2000,6,0,,0,,15.2,,0,,0.8,,0,,0,,0,,4.7,,0,,0.3,,14.3,,1.3,,19.4,,0,,7.2,,0,,0.3,,9.7,,10.2,,2.5,,3.4,,9.4,,0,,0,,35.6,,0,,0,,2.5,,1.7,,-999.9,
270165,2000,7,0,,0,,14.9,,0.3,,0,,0,,0,,0,,29.3,,0,,0.8,,0.9,,0,,29.4,,0,,0,,17,,0.7,,0,,0,,7.6,,0.2,,0,,0,,34,,9.9,,0,,0,,31.4,,1.2,,0.9,
270165,2000,8,69.9,,13.3,,4.5,,0,,15.3,,0,,2.5,,0,,9.7,,18.5,,37.1,,0,,12.8,,35.7,,18.4,,0,,0,,25.1,,1.9,,16.1,,29.5,,0,,15.7,,4.9,,0,,1.4,,0.5,,2.1,,0.2,,0,,9.8,
270165,2000,9,3,,0,,0,,0.4,,20,,3.3,,3.5,,17.1,,0,,0,,18,,0.6,,0,,0,,0,,0,,0,,21.9,,0,,6.7,,0,,0,,0,,4.5,,4.8,,0,,32.3,,0.6,,0.5,,0,,-999.9,
270165,2000,10,1.3,,7.3,,0,,0,,0,,0,,0,,0,,33.1,,9.1,,0.7,,0,,1.6,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,2.3,
270165,2000,1,10.3,,2.6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2000,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,,-999.9,
270165,2000,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,,0,,0.6,,0,,0,
270165,2000,4,0,,0,,3.1,,0,,0,,0,,2.5,,34,,0.1,,0,,0,,0,,0,,0,,0,,1.8,,14.8,,0,,0,,0,,0,,0,,0,,8.1,,0,,0,,0,,2.2,,0,,0,,-999.9,
270165,2000,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25.1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,
270165,2000,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2001,5,0,,9,,0,,0,,0,,0,,0,,18.8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.1,,0,,0,,0,,0.3,,5.5,,0,,0,,0,,0,,0,,15.6,,0,,0,
270165,2001,6,0.2,,0,,0,,0,,0,,2.2,,0,,0,,0,,0,,10.7,,0,,26.8,,13.3,,14,,7.6,,3.8,,0,,0,,0,,25.1,,21.8,,0,,22.4,,0,,0.2,,34.2,,0,,0.5,,0,,-999.9,
270165,2001,7,10.8,,0.5,,13.4,,0,,1,,0,,0.3,,1.8,,0,,54.5,,10.4,,0,,0,,1.2,,15.4,,0.5,,7.6,,0,,1.5,,70,,0,,0.2,,19.2,,0,,46.6,,0.1,,0.8,,0,,15.3,,0.3,,1.3,
270165,2001,8,37.5,,1.8,,0,,0,,7.2,,0.7,,42.4,,46,,0.8,,0.4,,0,,17.4,,0,,7.7,,2.2,,21.3,,0,,0,,4.3,,0,,3.3,,6.2,,0,,0,,3.6,,0.5,,6.4,,42.9,,0,,0,,0.3,
270165,2001,9,1.8,,0,,26.5,,1,,0,,21.6,,12.3,,0,,54.9,,0,,0,,1.7,,0,,1.6,,37.6,,7.7,,16.1,,7.1,,5,,0,,0,,6.5,,0,,0,,0,,0,,2.3,,0.2,,0,,0,,-999.9,
270165,2001,10,0,,0,,0,,3,,0,,0,,0,,0.1,,0,,51.2,,2.3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,18.4,,14.8,,0,,0,,0,,0,,0,
270165,2001,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2001,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,,-999.9,,-999.9,
270165,2001,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2001,4,0,,0,,0,,0,,0,,0,,4.9,,0,,0,,0,,0,,0,,10.8,,0,,0,,0,,0,,15.1,,0,,2,,0.2,,0,,0,,0,,0,,0,,0,,0,,1.8,,16.2,,-999.9,
270165,2001,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,
270165,2001,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2002,5,0,,0,,0,,0,,0,,0,,0,,0.2,,9.8,,0,,0,,0,,0,,0,,0,,4.1,,0,,0,,0,,0,,0,,1.1,,1.8,,0,,0,,0,,0,,0,,0,,0,,13.4,
270165,2002,6,0,,0,,24.1,,1.1,,0,,8.5,,0,,0.2,,2.4,,0.3,,0,,8.6,,0,,11.3,,0,,0,,0,,0.6,,0,,1.2,,0,,36.6,,2.4,,5.5,,0,,0,,19.8,,0,,1.3,,0,,-999.9,M
270165,2002,7,0,,17.8,,19.2,,0,,0,,12.5,,4.3,,17.8,,0.4,,0,,10,,1.5,,0,,11.8,,0,,0,,0,,0.6,,0,,19.8,,0,,29.1,,0,,26.7,,0,,0,,0,,14.9,,17.4,,0,,1.9,
270165,2002,8,0,,1.2,,0.8,,0,,1.4,,7.2,,0,,0,,27.2,,0,,0,,21.8,,0,,10.3,,0,,0,,14.1,,0,,0,,0,,31.6,,0,,0,,5.6,,0,,15.8,,2.8,,0,,0,,0,,0.8,
270165,2002,9,29.5,,35.6,,2.1,,36.2,,0,,15.1,,2,,0,,0,,0,,5.4,,5.8,,9.3,,0,,0,,0,,20.3,,12.3,,0,,0,,0,,0,,0,,13.4,,0,,0,,0,,0,,10.7,,0,,-999.9,M
270165,2003,5,0,,0,,0,,2,,0,,0,,0,,4.3,,1.7,,0,,0,,0,,0,,0,,1.1,,0,,0,,0,,0,,0,,8.6,,0,,0,,32.1,,0,,0,,5,,1.2,,0,,0,,5.3,
270165,2002,1,0,,0,,0,,0,,0,,0,,0,,2.8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2002,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M,-999.9,M,-999.9,M
270165,2002,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2002,4,0,,7.2,,0,,6.3,,0,,30.2,,0,,9.6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2.8,,16.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,2002,10,0,,0,,0,,3.5,,1.2,,12.5,,9.6,,23.8,,0,,0,,0,,0,,2.8,,0,,19.1,,0,,0,,0,,0,,0,,0,,1.9,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2002,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,2002,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2003,6,47.5,,1.7,,3,,0,,7.4,,0,,0,,0,,0,,0.5,,0,,24.9,,3.5,,0,,0,,0,,11.7,,0,,26.3,,0,,0,,0.6,,14.9,,32.7,,19.7,,13.8,,0.3,,0,,52.3,,0,,-999.9,M
270165,2003,7,0,,0,,0,,24.5,,0,,7.3,,5.2,,2.6,,0,,42.8,,0.9,,0,,11.7,,0.6,,6.1,,0,,21.1,,0,,0,,2.3,,2.8,,0.3,,2.3,,0,,21.9,,0,,8.9,,7,,20.3,,0,,0,
270165,2003,8,0,,5.5,,5.7,,1.9,,0,,18.8,,0,,10.2,,6.2,,0,,0,,6.5,,1.9,,29.2,,2.5,,0.6,,36.9,,5.7,,0,,37.7,,7,,0,,33.8,,0.6,,0,,0,,0,,36.3,,58.6,,3.6,,36.3,
270165,2003,9,25,,21.9,,0.2,,3.9,,0,,8.9,,0.2,,0,,0,,0,,10.3,,0.4,,0,,17.6,,0,,3.7,,0,,0,,28.8,,0,,0,,0,,24.8,,22.1,,1.5,,0,,0,,56,,0.5,,0,,-999.9,M
270165,2003,10,0,,0.8,,0,,0,,0,,5.1,,0,,6.9,,0,,0,,2.7,,0,,0,,0,,5.1,,0,,0,,0,,0,,14,,1.3,,0,,0,,0,,16.3,,0.8,,0,,12.9,,0,,0,,16.7,
270165,2004,4,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,33,,0,,0,,0,,0,,0,,0,,0,,0,,0,,-999.9,M
270165,2004,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,16.3,,0,,0,,0.9,,0,,26.4,,0,,3.9,,0,,0,,0,,48.3,,0,,0,,0,,0,,0,,12.4,,0,,0,
270165,2004,6,0,,21.3,,0,,0,,0,,0,,0,,6.6,,4.7,,0,,0,,2.3,,0,,0,,0,,0,,0,,0,,0,,0,,1.9,,0,,0,,0,,0,,12.6,,33.4,,0.8,,0,,0.2,,-999.9,M
270165,2004,7,0.1,,17.2,,9.9,,0.4,,0,,12.2,,0,,0,,0,,0,,18.9,,0.1,,21.4,,4.9,,0,,0,,6.3,,0,,65.8,,0,,0,,0,,9.4,,79.2,,19.3,,0,,19.1,,4.1,,22.2,,0,,13.5,
270165,2004,8,4.2,,3,,0,,9.4,,2.6,,0,,0,,38.9,,0,,18.9,,2.4,,2.5,,0,,33.1,,0,,50.8,,0.8,,0,,17.9,,20.6,,0,,0.9,,81.3,,0.2,,3.1,,13.9,,0,,0.1,,0,,14.3,,0,
270165,2004,9,0,,64,,0,,11.7,,0,,0,,26,,20.5,,11.1,,0,,10.3,,0.4,,0,,17.6,,0,,3.7,,0,,0,,28.8,,0,,5.4,,32.2,,3.2,,21.4,,0,,7.5,,0,,0,,0,,0,,-999.9,M
270165,2004,10,0,,0,,0,,6.6,,0,,0,,0,,0,,0,,1.5,,2.7,,0,,0,,10.8,,0,,0,,0,,0,,0,,0,,0,,4.9,,0,,0,,0,,0,,0.4,,5.1,,0,,0,,0,
270165,2005,5,0.8,,12.8,,0,,2,,3.6,,7.2,,0,,0,,12.9,,0,,0,,3,,0,,0,,0,,7.6,,0,,24,,0,,0,,26.6,,0,,0,,1,,0,,0.4,,0,,1.6,,0,,0,,0,
270165,2005,6,3.2,,2.6,,0,,18,,0,,0,,0,,0,,0,,0.5,,0,,6.7,,5.1,,0,,0.5,,0,,0,,0,,31.6,,0,,26.6,,0,,0,,20.1,,0.3,,0,,21.1,,0,,12.8,,0,,-999.9,M
270165,2005,7,10.4,,0.2,,29.3,,6.4,,0,,0,,0.1,,31.3,,0,,0,,4.7,,0,,0,,54,,0.1,,0,,22.4,,0.3,,1.2,,0,,0.4,,0,,10.7,,0.1,,0.1,,0,,0,,13.4,,13,,0,,11.7,
270165,2005,8,13.8,,9.6,,0.2,,9.7,,21.7,,0,,0,,25.1,,0,,0,,30.7,,66.1,,0.1,,0.5,,0,,16.8,,28.4,,4.9,,0.6,,0,,21.2,,6.7,,25,,0,,0,,1.2,,0.4,,0.3,,17.4,,0.2,,2.5,
270165,2005,9,0,,20,,0,,0,,5.6,,0.7,,1.5,,9.9,,5.5,,0,,0,,28.4,,0,,0,,0,,8.5,,7.5,,0,,0,,10.2,,0,,1,,37.2,,34.7,,18.3,,0.3,,4.8,,0,,0.3,,0,,-999.9,M
270165,2005,10,3.9,,0,,20,,0,,0,,0,,0,,0,,0,,0.2,,0,,0,,21.4,,0,,0,,3.6,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
270165,2006,4,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,-999.9,M,0,,0,,0,,14,,6,,0,,0,,0,,0,,6,,-999.9,M
270165,2006,5,0,,27,,0,,0,,0,,0,,0,,33.6,,0,,0,,0,,0,,0,,8.9,,0,,0,,0,,3,,0,,32.5,,0,,0.5,,30.6,,0,,0,,0,,0,,5.7,,0.2,,0,,0,
270165,2006,6,0.3,,7.8,,0,,0,,13.5,,0.3,,25.4,,0,,4.3,,0.2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,31.2,,4.4,,0,,0,,0.1,,14.9,,0,,0,,3.2,,24.8,,-999.9,M
270165,2006,7,0,,0,,0,,19.2,,0.6,,0,,0,,0,,0,,0,,0.2,,0,,0,,1.9,,29.8,,0,,0,,0,,0,,0,,1.6,,39.1,,15.4,,0,,12.1,,0.2,,0,,0,,1.8,,0,,8.8,
270165,2006,8,24.2,,0.1,,0,,41.7,,0,,0,,28.7,,0,,4.5,,0,,28.9,,1.5,,0,,32.5,,0,,9.2,,1.2,,7.8,,0,,0,,0,,16.2,,0.4,,1.4,,0.5,,20.1,,0,,47.2,,0,,0,,6.2,
270165,2006,9,7.3,,0.1,,15.8,,0.1,,12,,36.4,,0,,18.8,,11,,6.9,,0,,4.5,,8.3,,0,,10.2,,0,,0.1,,0,,5.3,,0,,5,,6.5,,45.8,,6.5,,0,,4.3,,0,,0.4,,0,,11.3,,-999.9,M
270165,2006,10,0,,33.2,,0.3,,0,,1.5,,21.9,,0,,15.4,,0.3,,13.6,,67,,0.5,,1.7,,1.7,,0,,0,,0,,0,,13.4,,0,,0,,0,,0,,0,,0,,0.2,,0.1,,1.1,,0,,0,,0,
